"","AvgSalary","City","Company","Designation","lat","lng","Max.Salary","Min.Salary","Source","State","Title"
"2398",NA,"Los Angeles","The Camstoll Group","Data Analyst",34.114,-118.4068,NA,NA,"Indeed","CA","chinese speaking open source research analyst"
"2399",NA,"Los Angeles","Pfizer Inc.","Data Manager",34.114,-118.4068,NA,NA,"Indeed","CA","manager, biostatistics"
"2400",NA,"Los Angeles","Kelton Global LLC","Data Analyst",34.114,-118.4068,NA,NA,"Indeed","CA","senior analyst, quantitative research"
"2401",NA,"Los Angeles","CooperSurgical","Data Technician",34.114,-118.4068,NA,NA,"Indeed","CA","laboratory technician 1"
"2402",NA,"Los Angeles","Cedars-Sinai Medical Center","Data Scientist",34.114,-118.4068,NA,NA,"Indeed","CA","postdoctoral scientist - neurosurgical oncology"
"2403",NA,"Los Angeles","Cedars-Sinai","Data Scientist",34.114,-118.4068,NA,NA,"Indeed","CA","postdoctoral scientist (pulmonary research)"
"2404",NA,"Los Angeles","Lockstep, Inc.","Data Analyst",34.114,-118.4068,NA,NA,"Indeed","CA","research analyst"
"2405",NA,"Los Angeles","Cedars-Sinai","Data Scientist",34.114,-118.4068,NA,NA,"Indeed","CA","postdoctoral scientist - flow cytometry"
"2406",NA,"Los Angeles","The Camstoll Group","Data Analyst",34.114,-118.4068,NA,NA,"Indeed","CA","japanese open source research analyst"
"2407",NA,"Los Angeles","Thermo Fisher Scientific","Data Manager",34.114,-118.4068,NA,NA,"Indeed","CA","product manager"
"2408",NA,"Los Angeles","Moveworks.ai","Data Engineer",34.114,-118.4068,NA,NA,"Indeed","CA","los angeles - software engineer, machine learning"
"2409",NA,"Los Angeles","Cedars-Sinai","Data Scientist",34.114,-118.4068,NA,NA,"Indeed","CA","postdoctoral scientist (cancer institute)"
"2410",NA,"Los Angeles","CDK Global","Data Consultant",34.114,-118.4068,NA,NA,"Indeed","CA","regional retail operations consultant - los angeles"
"2411",NA,"Los Angeles","Maven Wave Partners","Machine Learning Engineer",34.114,-118.4068,NA,NA,"Indeed","CA","presales solutions architect | machine learning"
"2412",NA,"Los Angeles","Deutsch","Data Director",34.114,-118.4068,NA,NA,"Indeed","CA","director, performance analytics"
"2413",NA,"Los Angeles","Asian Americans Advancing Justice - Los Angeles","Data Analyst",34.114,-118.4068,NA,NA,"Indeed","CA","senior research analyst - demographic research project"
"2414",NA,"Los Angeles","Conversion Logic","Data Engineer",34.114,-118.4068,NA,NA,"Indeed","CA","software engineer"
"2415",NA,"Los Angeles","Cedars-Sinai","Data Scientist",34.114,-118.4068,NA,NA,"Indeed","CA","postdoctoral scientist (pulmonary)"
"2416",NA,"Los Angeles","Cedars-Sinai","Research Analyst/Scientist",34.114,-118.4068,NA,NA,"Indeed","CA","research bioinformatician - i"
"2417",NA,"Los Angeles","Voxelcloud","Data Developer",34.114,-118.4068,NA,NA,"Indeed","CA","web developer"
"2418",NA,"Los Angeles","Cedars-Sinai","Research Analyst/Scientist",34.114,-118.4068,NA,NA,"Indeed","CA","research biostatistician ii"
"2419",NA,"Los Angeles","Cedars-Sinai","Data Scientist",34.114,-118.4068,NA,NA,"Indeed","CA","postdoctoral scientist (cancer institute - immunology)"
"2420",NA,"Los Angeles","Bureau Veritas","Data Manager",34.114,-118.4068,NA,NA,"Indeed","CA","lab manager"
"2421",NA,"Los Angeles","Riot Games","Other",34.114,-118.4068,NA,NA,"Indeed","CA","marketing insights lead, league of legends"
"2422",NA,"Los Angeles","Cedars-Sinai Medical Center","Data Scientist",34.114,-118.4068,NA,NA,"Indeed","CA","postdoctoral scientist - molecular biology"
"2423",NA,"Los Angeles","Snap Inc.","Data Manager",34.114,-118.4068,NA,NA,"Indeed","CA","product manager"
"2424",NA,"Los Angeles","Ranker","Other",34.114,-118.4068,NA,NA,"Indeed","CA","corporate recruiter - talent acquisition"
"2425",NA,"Los Angeles","ARYZTA Careers","Data Analyst",34.114,-118.4068,NA,NA,"Indeed","CA","business research & financial analyst"
"2426",NA,"Los Angeles","BuzzFeed","Other",34.114,-118.4068,NA,NA,"Indeed","CA","media planner (los angeles)"
"2427",NA,"Los Angeles","USC","Research Analyst/Scientist",34.114,-118.4068,NA,NA,"Indeed","CA","postdoc research associate"
"2428",NA,"Los Angeles","Cedars-Sinai","Data Scientist",34.114,-118.4068,NA,NA,"Indeed","CA","postdoctoral scientist - bioinformatics"
"2429",NA,"Los Angeles","Facebook","Data Engineer",34.114,-118.4068,NA,NA,"Indeed","CA","pc sdk engineer, social characters (oculus)"
"2430",NA,"Los Angeles","Conversion Logic","Other",34.114,-118.4068,NA,NA,"Indeed","CA","associate, client success"
"2431",NA,"Los Angeles","USC","Research Analyst/Scientist",34.114,-118.4068,NA,NA,"Indeed","CA","research professors (open rank) in health policy"
"2432",NA,"Los Angeles","Cedars-Sinai","Data Scientist",34.114,-118.4068,NA,NA,"Indeed","CA","postdoctoral scientist - pet/ct angiography imaging"
"2433",NA,"Los Angeles","Cedars-Sinai Medical Center","Data Scientist",34.114,-118.4068,NA,NA,"Indeed","CA","postdoctoral scientist - surgery / urologu"
"2434",NA,"Los Angeles","Penn Schoen Berland","Data Analyst",34.114,-118.4068,NA,NA,"Indeed","CA","market research analyst"
"2435",NA,"Los Angeles","Kantar Millward Brown","Data Analyst",34.114,-118.4068,NA,NA,"Indeed","CA","market research business analyst"
"2436",NA,"Los Angeles","Tenable","Data Manager",34.114,-118.4068,NA,NA,"Indeed","CA","product manager - tenable research"
"2437",NA,"Cambridge","Alnylam","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","scientist"
"2438",NA,"Cambridge","Decibel Therapeutics, Inc.","Other",42.3758,-71.1184,NA,NA,"Indeed","MA","informatics associate"
"2439",NA,"Cambridge","ALS TDI","Other",42.3758,-71.1184,NA,NA,"Indeed","MA","stewardship and data coordinator"
"2440",NA,"Cambridge","H3 Biomedicine","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","head of data science"
"2441",NA,"Cambridge","Dicerna","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","scientist ii / senior scientist, rnai pharmacology"
"2442",NA,"Cambridge","Alnylam","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","scientist/senior scientist, bioanalytical outsourcing"
"2443",NA,"Cambridge","Rubius Therapeutics","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","senior/scientist, cell product development"
"2444",NA,"Cambridge","Shire Pharmaceuticals","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","scientist, bioanalytical & biomarker development"
"2445",NA,"Cambridge","Amazon.com","Data Engineer",42.3758,-71.1184,NA,NA,"Indeed","MA","language engineer"
"2446",NA,"Cambridge","Microsoft","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","senior data & applied scientist"
"2447",NA,"Cambridge","EY","Other",42.3758,-71.1184,NA,NA,"Indeed","MA","data expert"
"2448",NA,"Cambridge","Amazon.com","Other",42.3758,-71.1184,NA,NA,"Indeed","MA","process expert"
"2449",NA,"Cambridge","Amazon.com","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","research scientist"
"2450",NA,"Cambridge","Mathematica Policy Research","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","data scientist - human services"
"2451",NA,"Cambridge","Amazon.com","Data Analyst",42.3758,-71.1184,NA,NA,"Indeed","MA","data analyst - german"
"2452",NA,"Cambridge","IBM","Research Analyst/Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","research software engineer, artificial intelligence"
"2453",NA,"Cambridge","Lab126","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","senior/lead software developer - amazon alexa machine learning science team - kendall square/cambridge, ma"
"2454",NA,"Cambridge","Lab126","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","senior software development engineer - amazon alexa machine learning science team- cambridge, massachusetts"
"2455",NA,"Cambridge","Unum Therapeutics","Data Director",42.3758,-71.1184,NA,NA,"Indeed","MA","senior medical director, next generation car-t clinical research"
"2456",NA,"Cambridge","Strategic Employment Partners","Data Developer",42.3758,-71.1184,NA,NA,"Indeed","MA","senior full stack java developer"
"2457",NA,"Cambridge","Amazon.com","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","senior/lead software developer - amazon alexa machine learning science team - kendall square/cambridge, ma"
"2458",NA,"Cambridge","Broad Institute","Data Director",42.3758,-71.1184,NA,NA,"Indeed","MA","associate director, research administration â pre-award lead"
"2459",NA,"Cambridge","LifeMine","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","scientist or senior scientist, bioanalytical chemistry"
"2460",NA,"Cambridge","Amazon.com","Data Developer",42.3758,-71.1184,NA,NA,"Indeed","MA","senior/lead software development engineer -cambridge, ma"
"2461",NA,"Cambridge","Decibel Therapeutics, Inc.","Data Director",42.3758,-71.1184,NA,NA,"Indeed","MA","senior scientist/associate director, human genetics"
"2462",NA,"Cambridge","Broad Institute","Data Director",42.3758,-71.1184,NA,NA,"Indeed","MA","associate director, research administration â post-award lead"
"2463",NA,"Cambridge","Moderna Therapeutics, Inc","Data Director",42.3758,-71.1184,NA,NA,"Indeed","MA","director, global clinical lead, rare disease"
"2464",NA,"Cambridge","Moderna Therapeutics, Inc","Data Director",42.3758,-71.1184,NA,NA,"Indeed","MA","director, global clinical lead, autoimmune disease"
"2465",NA,"Cambridge","Amazon.com","Data Manager",42.3758,-71.1184,NA,NA,"Indeed","MA","manager, research science"
"2466",NA,"Cambridge","Draper","Data Assistant",42.3758,-71.1184,NA,NA,"Indeed","MA","senior payroll assistant"
"2467",NA,"Cambridge","U.S. Federal Government","Other",42.3758,-71.1184,NA,NA,"Indeed","MA","it specialist (applications software)"
"2468",NA,"Cambridge","U.S. Federal Government","Other",42.3758,-71.1184,NA,NA,"Indeed","MA","it specialist (appsw)"
"2469",NA,"Cambridge","Dimension Therapeutics","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","senior scientist, analytical development"
"2470",NA,"Cambridge","Oncorus","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","scientist/sr. scientist, molecular biology / virology"
"2471",NA,"Cambridge","Panjiva","Data Engineer",42.3758,-71.1184,NA,NA,"Indeed","MA","backend engineer"
"2472",NA,"Cambridge","Sanofi","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","principal scientist, cambridge, ma"
"2473",NA,"Cambridge","Amazon.com","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","senior research scientist, alexa - kendall square/cambridge, ma"
"2474",NA,"Cambridge","Biogen","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","sr associate scientist / scientist i, purification (antisense oligonucleotide)"
"2475",NA,"Cambridge","Charles River Analytics","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","cognitive systems engineering / human factors scientist"
"2476",NA,"Cambridge","IBM","Research Analyst/Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","research staff member, artificial intelligence"
"2477",NA,"Cambridge","Panjiva","Other",42.3758,-71.1184,NA,NA,"Indeed","MA","product designer"
"2478",NA,"Cambridge","Microsoft","Data Manager",42.3758,-71.1184,NA,NA,"Indeed","MA","program manager 2"
"2479",NA,"Cambridge","Amazon.com","Data Developer",42.3758,-71.1184,NA,NA,"Indeed","MA","software development engineer - cambridge, ma machine learning and speech - echo"
"2480",NA,"Cambridge","Blueprint Medicines","Data Developer",42.3758,-71.1184,NA,NA,"Indeed","MA","sr. statistical programmer"
"2481",NA,"Cambridge","Broad Institute","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","research scientist i - lander lab"
"2482",NA,"Cambridge","Amazon.com","Data Manager",42.3758,-71.1184,NA,NA,"Indeed","MA","manager, machine learning research science - alexa"
"2483",NA,"Cambridge","Amazon.com","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","machine learning scientist, alexa - kendall square/cambridge, ma"
"2484",NA,"Cambridge","IBM","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","watson health imaging - principal scientist"
"2485",NA,"Cambridge","Amazon.com","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","senior machine learning scientist, alexa - acoustic modeling"
"2486",NA,"Cambridge","Foghorn Therapeutics","Research Analyst/Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","research associate, biochemistry/biophysics drug discovery"
"2487",NA,"Cambridge","Foundation Medicine, Inc.","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","cdx sr. scientist"
"2488",NA,"Cambridge","Solid Biosciences","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","principal scientist"
"2489",NA,"Cambridge","Ra Pharmaceuticals","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","formulation scientist"
"2490",NA,"Cambridge","Foundation Medicine, Inc.","Data Director",42.3758,-71.1184,NA,NA,"Indeed","MA","director, smarttrials products & strategy"
"2491",NA,"Cambridge","Amgen","Data Manager",42.3758,-71.1184,NA,NA,"Indeed","MA","global pharmacovigilance scientist (global safety manager)"
"2492",NA,"Cambridge","Sage Therapeutics","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","scientist / sr. scientist, bioanalytical"
"2493",NA,"Cambridge","Amgen","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","scientist- process development pivotal drug substance"
"2494",NA,"Cambridge","Biogen","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","senior scientist"
"2495",NA,"Cambridge","Amgen","Data Developer",42.3758,-71.1184,NA,NA,"Indeed","MA","process development associate â pivotal drug substance"
"2496",NA,"Cambridge","Shire Pharmaceuticals","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","principal scientist"
"2497",NA,"Cambridge","Amazon.com","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","senior research scientist"
"2498",NA,"Cambridge","Broad Institute","Research Analyst/Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","research associate i"
"2499",NA,"Cambridge","Amazon.com","Data Analyst",42.3758,-71.1184,NA,NA,"Indeed","MA","data analyst"
"2500",NA,"Cambridge","Whitehead Institute","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","data scientist - corradin lab"
"2501",NA,"Cambridge","Microsoft","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","data scientist ii"
"2502",NA,"Cambridge","Panjiva","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","data scientist"
"2503",NA,"Cambridge","Panjiva","Data Analyst",42.3758,-71.1184,NA,NA,"Indeed","MA","data analyst"
"2504",NA,"Cambridge","Amazon.com","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","research data scientist"
"2505",NA,"Cambridge","Voluntis","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","data scientist"
"2506",NA,"Cambridge","Foundation Medicine, Inc.","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","data scientist (product)"
"2507",NA,"Cambridge","Clora","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","data engineer / data scientist"
"2508",NA,"Cambridge","MIT","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","data scientist/software engineer"
"2509",NA,"Cambridge","Department of Transportation","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","data scientist"
"2510",NA,"Cambridge","KAYAK","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","senior data scientist (marketing)"
"2511",NA,"Cambridge","Hopjump","Data Analyst",42.3758,-71.1184,NA,NA,"Indeed","MA","data analyst / quantitative data analyst"
"2512",NA,"Cambridge","Raytheon","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","synthetic biology data staff scientist"
"2513",NA,"Cambridge","Broad Institute","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","data scientist - cancer dependency map"
"2514",NA,"Cambridge","Akamai","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","commercial data scientist"
"2515",NA,"Cambridge","Microsoft","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","data & applied scientist ii"
"2516",NA,"Cambridge","Amazon.com","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","research data scientist- alexa ml"
"2517",NA,"Cambridge","Amazon.com","Data Engineer",42.3758,-71.1184,NA,NA,"Indeed","MA","data engineer (alexa machine learning)"
"2518",NA,"Cambridge","Sanofi","Data Analyst",42.3758,-71.1184,NA,NA,"Indeed","MA","rwe data analyst"
"2519",NA,"Cambridge","Amgen","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","senior associate data scientist"
"2520",NA,"Cambridge","Cogo Labs","Data Analyst",42.3758,-71.1184,NA,NA,"Indeed","MA","quantitative data analyst (uplift financial)"
"2521",NA,"Cambridge","Novartis","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","data scientist (imaging) / cheminformatician"
"2522",NA,"Cambridge","Amazon.com","Data Analyst",42.3758,-71.1184,NA,NA,"Indeed","MA","data analyst - japanese"
"2523",NA,"Cambridge","edX","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","senior data scientist"
"2524",NA,"Cambridge","BitSight","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","sr. data scientist"
"2525",NA,"Cambridge","Novartis","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","oncology data scientist"
"2526",NA,"Cambridge","Sanofi","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","data scientist"
"2527",NA,"Cambridge","Raytheon","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","software scientist i - machine learning & nlp"
"2528",NA,"Cambridge","Cogo Labs","Data Analyst",42.3758,-71.1184,NA,NA,"Indeed","MA","quantitative data analyst (cogo labs)"
"2529",NA,"Cambridge","Novartis","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","data scientist, chemical biology & therapeutics"
"2530",NA,"Cambridge","CoreLogic","Other",42.3758,-71.1184,NA,NA,"Indeed","MA","professional, data analysis"
"2531",NA,"Cambridge","Amazon.com","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","applied scientist i"
"2532",NA,"Cambridge","Cogo Labs","Data Analyst",42.3758,-71.1184,NA,NA,"Indeed","MA","quantitative data analyst (minerva)"
"2533",NA,"Cambridge","Amazon.com","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","machine learning scientist, alexa - acoustic modeling"
"2534",NA,"Cambridge","Google","Data Scientist",42.3758,-71.1184,NA,NA,"Indeed","MA","research scientist, google brain (united states)"
